entity_id,canonical_key,preferred_name,language_group,variant_count,occurrence_count,all_variants_pipe,first_context,source_refs_sample,known_or_suggested_wikidata_qid,entity_type,status,privacy_review_required,batch2_note
ENT_9BDB856054,حضرت امام علی رضا علیہ السلام میں جاری ہے۔,حضرت امام علی رضا علیہ السلام میں جاری ہے۔,ur/ar,1,2,حضرت امام علی رضا علیہ السلام میں جاری ہے۔,اہلِ بیتؑ کے معتبر اصحاب نے اس انحراف کو رد کیا اور واضح کیا کہ سلسلۂ امامت حضرت امام علی رضا علیہ السلام میں جاری ہے۔,SRC003 p.1 line 662,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_24DA74F313,حضرت امام علی رضا علیہ السلام نے سن,حضرت امام علی رضا علیہ السلام نے سن,ur/ar,1,2,حضرت امام علی رضا علیہ السلام نے سن,دورِ امامت حضرت امام علی رضا علیہ السلام نے سن 183 ہجری میں اپنے والد امام موسیٰ کاظم علیہ السلام کی شہادت کے بعد منصبِ امامت سنبھالا۔,SRC003 p.1 line 682,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_A87905A17A,حضرت امام علی رضا علیہ السلام نے مشہور حدیث سلسلۃ الذہب بیان فرمايی، جس میں,حضرت امام علی رضا علیہ السلام نے مشہور حدیثِ سلسلۃ الذہب بیان فرمائی، جس میں,ur/ar,1,2,حضرت امام علی رضا علیہ السلام نے مشہور حدیثِ سلسلۃ الذہب بیان فرمائی، جس میں,حدیثِ سلسلۃ الذہب نیشاپور میں حضرت امام علی رضا علیہ السلام نے مشہور حدیثِ سلسلۃ الذہب بیان فرمائی، جس میں توحید کو امامت سے مشروط قرار دیتے ہوئے فرمایا: لا إله إلا الله حصني، فمن دخل حصني أمن من عذابي… بشرطها وأنا من شروطها یہ حدیث عقیدۂ توحید اور امامت کے باہمی تعلق کی سب سے م...,SRC003 p.1 line 686,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_AE799FD1F5,حضرت امام علی رضا علیہ السلام نے ولی عہدی کو جبر اور شرط کے ساتھ,حضرت امام علی رضا علیہ السلام نے ولی عہدی کو جبر اور شرط کے ساتھ,ur/ar,1,2,حضرت امام علی رضا علیہ السلام نے ولی عہدی کو جبر اور شرط کے ساتھ,ولایتِ عہدی پر امامؑ کا مؤقف حضرت امام علی رضا علیہ السلام نے ولی عہدی کو جبر اور شرط کے ساتھ قبول فرمایا۔,SRC003 p.1 line 684,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_01B6CE852C,حضرت امام علی رضا علیہ السلام وہ امام ہیں جنہوں نے پہلی مرتبہ امامت کو,حضرت امام علی رضا علیہ السلام وہ امام ہیں جنہوں نے پہلی مرتبہ امامت کو,ur/ar,1,2,حضرت امام علی رضا علیہ السلام وہ امام ہیں جنہوں نے پہلی مرتبہ امامت کو,تاریخی مقام حضرت امام علی رضا علیہ السلام وہ امام ہیں جنہوں نے پہلی مرتبہ امامت کو خلافت کے سامنے کھڑا کر دیا۔,SRC003 p.1 line 700,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_0D34B71BD0,حضرت امام علی رضا علیہ السلام کی امامت کا انکار کیا، یہ گروہ واقفیہ کہلایا۔,حضرت امام علی رضا علیہ السلام کی امامت کا انکار کیا، یہ گروہ واقفیہ کہلایا۔,ur/ar,1,2,حضرت امام علی رضا علیہ السلام کی امامت کا انکار کیا، یہ گروہ واقفیہ کہلایا۔,واقفیہ فتنہ حضرت امام موسیٰ کاظم علیہ السلام کی شہادت کے بعد بعض افراد نے آپ کی امامت پر توقف کیا اور حضرت امام علی رضا علیہ السلام کی امامت کا انکار کیا، یہ گروہ واقفیہ کہلایا۔,SRC003 p.1 line 661,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_9741EDA041,حضرت امام علی رضا علیہ السلام کی کنیت ابو الحسن ہے، اسی بنا پر اپ,حضرت امام علی رضا علیہ السلام کی کنیت ابو الحسن ہے، اسی بنا پر آپ,ur/ar,1,2,حضرت امام علی رضا علیہ السلام کی کنیت ابو الحسن ہے، اسی بنا پر آپ,کنیت و مزید القابات حضرت امام علی رضا علیہ السلام کی کنیت ابو الحسن ہے، اسی بنا پر آپ کو ابو الحسن الثانی بھی کہا جاتا ہے (امام موسیٰ کاظمؑ ابو الحسن الاوّل تھے) آپ کے دیگر معروف القابات میں عالم آل محمدؐ، ضامن آهو، غریب الغرباء، سلطان طوس، بابُ الرضا، امامِ ضامن، غریبُ الغرباء، ...,SRC003 p.1 line 681,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_B84D4221BC,حضرت امام علی نقی,حضرت امام علی نقی,ur/ar,1,2,حضرت امام علی نقی,عرفانی شجرہ (سلسلۂ ولایت) شیعہ عرفان میں رسمی خانقاہی شجرہ کے بجائے سلسلۂ ولایت ہے، جو یوں بیان کیا جاتا ہے: محمد ﷺ → حضرت علیؑ → حضرت امام حسن مجتبیٰؑ → حضرت امام حسینؑ → حضرت امام زین العابدینؑ → حضرت امام محمد باقرؑ → حضرت امام جعفر صادقؑ → حضرت امام موسیٰ کاظمؑ → حضرت امام ...,SRC003 p.1 line 964,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_ECDB6E902D,حضرت امام علی نقی علیہ السلام تک پہنچتا ہے۔,حضرت امام علی نقی علیہ السلام تک پہنچتا ہے۔,ur/ar,1,2,حضرت امام علی نقی علیہ السلام تک پہنچتا ہے۔,آپ کا نسب حضرت امام علی نقی علیہ السلام تک پہنچتا ہے۔,SRC003 p.1 line 1168,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_72E53DC131,حضرت امام علی نقی علیہ السلام سے منقول زیارت جامعہ کبیرہ اہل بیت کے عقیدہ,حضرت امام علی نقی علیہ السلام سے منقول زیارتِ جامعہ کبیرہ اہلِ بیت کے عقیدۂ,ur/ar,1,2,حضرت امام علی نقی علیہ السلام سے منقول زیارتِ جامعہ کبیرہ اہلِ بیت کے عقیدۂ,زیارتِ جامعہ کبیرہ حضرت امام علی نقی علیہ السلام سے منقول زیارتِ جامعہ کبیرہ اہلِ بیتؑ کے عقیدۂ امامت کی سب سے جامع، مستند اور گہری نص شمار ہوتی ہے۔,SRC003 p.1 line 750,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_1D1DA27E21,حضرت امام علی نقی علیہ السلام سے یوں ہے حضرت خواجہ ابو یوسف ناصرالدین چشتی,حضرت امام علی نقی علیہ السلام سے یوں ہے: حضرت خواجہ ابو یوسف ناصرالدین چشتی,ur/ar,1,2,حضرت امام علی نقی علیہ السلام سے یوں ہے: حضرت خواجہ ابو یوسف ناصرالدین چشتی,آپ کا سلسلہ نسب حضرت امام علی نقی علیہ السلام سے یوں ہے: حضرت خواجہ ابو یوسف ناصرالدین چشتیؒ بن سید ابو محمد سمعان شقلانیؒ بن سید ابراہیمؒ بن سید محمدؒ بن سید عبداللہؒ بن سید علی اصغرؒ بن سید جعفر ثانیؒ بن حضرت امام علی نقی علیہ السلام۔,SRC003 p.1 line 858,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_1DDEDABAA8,حضرت امام علی نقی علیہ السلام نے,حضرت امام علی نقی علیہ السلام نے,ur/ar,1,2,حضرت امام علی نقی علیہ السلام نے,دورِ امامت حضرت امام علی نقی علیہ السلام نے 2بیس ہجری میں اپنے والد امام محمد تقی الجواد علیہ السلام کی شہادت کے بعد منصبِ امامت سنبھالا۔,SRC003 p.1 line 737,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
ENT_58A4C71D4F,حضرت امام علی نقی علیہ السلام نے ایسے دور میں امامت کو زندہ رکھا جب,حضرت امام علی نقی علیہ السلام نے ایسے دور میں امامت کو زندہ رکھا جب,ur/ar,1,2,حضرت امام علی نقی علیہ السلام نے ایسے دور میں امامت کو زندہ رکھا جب,خصوصیات: علم و زہد کا مثالی امام سامرہ میں شیعی قیادت کا مرکز توقیعات و وکالت کا آغاز عظیم دعاؤں کے راوی (جیسے زیارت جامعہ کبیرہ) تاریخی مقام حضرت امام علی نقی علیہ السلام نے ایسے دور میں امامت کو زندہ رکھا جب تلوار، خطبہ اور علنی تحریک ممکن نہ تھی۔,SRC003 p.1 line 758,,person_or_genealogical_ancestor_candidate,ready_for_human_merge_review,no,Merged by conservative normalized key; review variants before Wikidata upload.
